"","player","year","draft_year","qbr_pct","mean_epa","grades_offense","cpoe","pressure_to_sack_rate","dropbacks","qbr_pct_tot","mean_epa_tot","grade_avg","cpoe_tot","ptsr_tot","plays_tot"
"709","Zach Mettenberger",2014,2014,0.131889360702466,-0.151590416291757,56.7,-2.25411874524663,24,198,NA,NA,NA,NA,NA,NA
"710","Alex Smith",2006,2005,0.128347236753227,-0.0779860224819317,49.5,-0.833814058985029,18.9,502,0.676150969530275,0.0309547597539487,69.8296921549156,-0.359460613402984,0.203784570596798,6155
"711","Mark Sanchez",2011,2009,0.128005001722984,-0.119722177570299,53.3,-3.89882494598182,23.8,600,0.245949507416896,-0.0900688384403283,57.5439338235294,-4.24661664741505,0.221789883268482,2774
"712","Deshaun Watson",2024,2017,0.127864519216943,-0.226379702190317,63.1,-2.22566198025431,28,270,0.862672084678186,0.0777306943763373,78.5163334462894,2.46797888280481,0.216765453005927,3074
"713","Colin Kaepernick",2015,2011,0.124975346150944,-0.0563921925276354,47.1,-5.21586428045249,23.9,295,0.638863710125316,0.0693191698095229,64.2599193909539,-1.84904335711243,0.217654171704958,2424
"714","Matt Cassel",2012,2005,0.12487408745191,-0.16300019042921,56.9,-1.91359165221898,20.7,312,0.354325884367392,-0.0549802196984239,60.7363427445831,-2.15813261771977,0.216547497446374,3086
"715","Drew Lock",2024,2019,0.124154105587605,-0.128115574642947,53.6,-6.09633981147943,15.4,204,0.326924599135938,-0.0643861742567902,60.070511627907,-4.61237020075702,0.136729222520107,1102
"716","Josh McCown",2016,2002,0.123139405035405,-0.152302315745381,55.7,-6.24519079560187,23.1,188,0.420879845217913,-0.0159648682673421,60.7247076023392,0.236423726068185,0.201492537313433,2085
"717","JaMarcus Russell",2008,NA,0.12174868489785,-0.127033427643687,53.2,-5.08621139944762,24,410,0.0285837650875151,-0.249730681144532,47.3461738002594,-7.8643502335534,0.24822695035461,782
"718","Zach Wilson",2021,2021,0.121635439025746,-0.193461662357545,59.3,-9.63935967270142,26.3,444,0.098071476022979,-0.205589589455819,55.7425042589438,-6.27882452721291,0.24,1198
"719","Marc Bulger",2009,NA,0.119979375270212,-0.182699105407971,58.1,-5.69504306524126,22.2,267,0.342528029448101,-0.0857579029999031,62.8936499171728,-2.13441434874899,0.288981288981289,1813
"720","Ryan Fitzpatrick",2008,2005,0.118929576754979,-0.138521723840958,53.9,-3.40792660167497,29,448,0.579017019221932,0.0214060981796244,65.4498023005032,-0.630337029579215,0.160486995019369,5674
"721","Brady Quinn",2009,2007,0.117232375792057,-0.146323186103053,54.4,-7.26929311123159,21.3,280,0.084985244361772,-0.205302352589173,54.0919803600655,-6.59788357751334,0.200980392156863,629
"722","Daniel Jones",2023,2019,0.11692179387829,-0.240194098839956,63,0.279664262837055,31.6,209,0.66402305786485,-0.000218385322785444,71.9906939558682,-0.0200274713027343,0.193836171938362,3348
"723","Jake Delhomme",2009,NA,0.116635285042549,-0.160199872810295,55.6,-4.63105738645233,22.3,351,0.400318081021712,-0.0635135794077754,63.9843889955214,-0.885807887025964,0.189125295508274,1569
"724","Cooper Rush",2024,NA,0.115503348329148,-0.132465187471602,52.9,-8.06432482924792,17.3,326,0.151573126759041,-0.138833830043323,55.0121835443038,-6.38590704681527,0.151515151515152,648
"725","Colt McCoy",2022,2010,0.115407482104131,-0.232554595069797,62.1,-0.253249739491662,27.1,154,0.344853374610638,-0.0603262566662837,60.7024630541872,-0.673491647118642,0.251101321585903,1461
"726","Trevor Siemian",2017,2015,0.114445516316508,-0.135056498447126,53,-1.50840219329385,22.6,406,0.168078160969554,-0.106799816796616,53.4744776119403,-2.62417900187511,0.182403433476395,1361
"727","Sam Darnold",2021,2018,0.113939274755996,-0.154249832668387,54.7,-4.8873513044479,19.2,463,0.562658000739064,-0.0173987072537432,68.1403943830296,0.320302740433737,0.183641975308642,3427
"728","Cody Kessler",2018,2016,0.112223282423199,-0.167584555088728,55.7,2.67192888699594,30.1,169,0.397378964510809,-0.0555517231897081,63.1028571428571,3.15937220605452,0.253886010362694,427
"729","Tom Savage",2017,2014,0.110601104882344,-0.201451731696071,58.6,-4.18001118031415,18.3,246,NA,NA,NA,NA,NA,NA
"730","Joe Flacco",2022,2008,0.108107958085053,-0.147546031287112,53.3,-4.09007648845295,13,202,0.62135294673375,0.00291451803018205,69.3721313461771,-0.559324360465622,0.171396140749149,8401
"731","Christian Ponder",2011,2011,0.107582561085267,-0.133118190089027,51.9,-6.91743558958957,25.4,342,0.234492184040206,-0.0726969471969228,55.2081385979049,-3.13615104181769,0.220417633410673,1257
"732","Chad Henne",2012,2008,0.105398513512364,-0.149438116921742,53.1,-4.94039653748175,21.4,348,0.401977714255495,-0.0513305108031983,62.9604806408545,-1.68985523982438,0.211781206171108,2284
"733","J.T. O'Sullivan",2008,NA,0.105082229924688,-0.206412959128911,58.3,-0.531028211116791,28.8,273,NA,NA,NA,NA,NA,NA
"734","Chris Redman",2007,2000,0.104244537600644,-0.0925240622276848,47.7,-3.19115081737781,16.7,164,NA,NA,NA,NA,NA,NA
"735","Matt Flynn",2013,2008,0.103040381901774,-0.154124453586308,53.2,0.151642400484819,34.3,236,0.197440626308593,-0.106751975025158,55.7326876513317,0.0754419024343844,0.30952380952381,425
"736","Marc Bulger",2008,NA,0.0993468022569331,-0.191392393412034,56.1,-5.70565688869228,34.5,485,0.342528029448101,-0.0857579029999031,62.8936499171728,-2.13441434874899,0.288981288981289,1813
"737","Josh McCown",2007,2002,0.0990969835371586,-0.107044513640597,48.3,-1.20719266665536,17.3,220,0.420879845217913,-0.0159648682673421,60.7247076023392,0.236423726068185,0.201492537313433,2085
"738","Brock Osweiler",2017,2012,0.0988422502197428,-0.0965837858062716,47.3,-6.19228064834353,12.3,192,0.226416906569103,-0.0679568071619299,54.234140969163,-3.20770284068149,0.153271028037383,1376
"739","Derek Carr",2014,2014,0.0971812650801764,-0.131828969521824,50.3,-6.21255488215561,11.3,635,0.755940936656482,0.0328710814177297,74.4728541964144,0.476696190573837,0.159458051068265,6369
"740","Seneca Wallace",2006,2003,0.0966399655678657,-0.131613852625994,50.2,-0.201706330363567,24.1,164,0.347867735989342,-0.0644543537235602,61.2455934195065,-2.19677365107278,0.195121951219512,867
"741","Kellen Clemens",2007,2006,0.0937779897186709,-0.155837538359672,52,-6.38587636252244,28.4,290,0.148106671818764,-0.150430044380005,55.7667571234735,-5.50747977468533,0.253846153846154,761
"742","Rex Grossman",2007,2003,0.09334707004186,-0.217390605676662,57.6,-4.76245894118654,29.1,255,0.150575342085273,-0.123322654242771,53.5103337612324,-3.57992560832393,0.158964879852126,1578
"743","Jake Locker",2014,2011,0.092123134859309,-0.114040102131664,47.9,-1.96313090208504,19.4,177,0.514423081781525,-0.0132069487759011,65.280119760479,-2.38622127265332,0.212765957446809,856
"744","Jay Cutler",2006,2006,0.0912089021308905,-0.151426265517968,51.2,0.145050839141563,26,153,0.609306851373976,0.00151636696416419,68.8570619404349,0.853191268363745,0.174986580783682,5575
"745","John Beck",2011,NA,0.0893168945198413,-0.17419212691918,53,-2.0425279209247,31.4,156,NA,NA,NA,NA,NA,NA
"746","Brodie Croyle",2007,NA,0.0889437266948228,-0.149842795742535,50.7,-4.90270213210752,22.1,246,NA,NA,NA,NA,NA,NA
"747","Josh Freeman",2009,2009,0.0886064376727122,-0.163459506782062,51.9,-4.16438318264317,15.8,331,0.474732736685756,-0.00968687860582921,62.9298330404218,-2.70616149706724,0.134872417982989,2330
"748","Trent Green",2006,NA,0.087448571330991,-0.0763718451812547,43.7,-0.619053328409791,32.6,261,0.0863115692199848,-0.124433220246856,46.8873727087576,-1.51010246964188,0.25625,494
"749","Zach Wilson",2022,2021,0.0863673246682388,-0.108679230940981,46.5,-5.55537258742622,20.7,279,0.098071476022979,-0.205589589455819,55.7425042589438,-6.27882452721291,0.24,1198
"750","Sam Bradford",2011,2010,0.0855823664035502,-0.252385075869753,59.6,-8.00701451553425,26.5,398,0.52832133695777,-0.052169890755728,69.5458036543822,-1.78140429316448,0.181399631675875,3238
"751","Will Levis",2024,2023,0.0836381718603229,-0.20478333793359,54.9,-0.432296791305281,30.4,362,0.198598128588491,-0.139764145146078,58.8290519877676,-0.409527576367798,0.260377358490566,683
"752","Matt Cassel",2015,2005,0.0833755477740116,-0.165056864600874,51.2,-4.55570033359044,19.2,230,0.354325884367392,-0.0549802196984239,60.7363427445831,-2.15813261771977,0.216547497446374,3086
"753","Bryce Young",2023,2023,0.0798825860212748,-0.223595859430178,56,-1.40984062762821,24.5,622,0.378299779349147,-0.101680233906814,66.2955367913148,-0.158362160790655,0.186046511627907,1667
"754","Blaine Gabbert",2016,2011,0.0793329742600761,-0.118148192854847,46.2,-6.68011450167722,18,189,0.0486404213524995,-0.195014884206963,47.3256084070796,-7.42719301770877,0.232172470978441,1864
"755","Baker Mayfield",2022,2018,0.0792855345135753,-0.166040687825673,50.6,-7.01525330728626,30.8,389,0.799481316813573,0.0560112935566795,75.3476333907057,-0.523748714759328,0.209929078014184,4712
"756","J.P. Losman",2006,NA,0.0786996958234128,-0.0563211784500727,40.4,3.34050748264998,28.8,494,0.0552835639039047,-0.128030023771994,42.4895933014354,2.06090049310164,0.285211267605634,860
"757","Daunte Culpepper",2006,NA,0.0786510339924645,-0.109648764272785,45.3,-0.776150953769684,33.9,161,0.0970506749237703,-0.145724351382632,50.160492040521,-2.77188865716707,0.274509803921569,712
"758","David Blough",2019,NA,0.0780798179550941,-0.24001385939855,57.2,-13.5941848070139,23.3,194,NA,NA,NA,NA,NA,NA
"759","Mac Jones",2023,2021,0.0764740576809987,-0.18875272818077,52.2,-2.89277357865224,18.5,379,0.598007529460322,-0.0113088276733885,69.4293556085919,0.566731374720916,0.194719471947195,2162
"760","Dwayne Haskins",2020,2019,0.0760814728800239,-0.148223502937876,48.4,-5.49022908139433,27.4,269,0.146573080988195,-0.173051731928537,57.6947470817121,-5.10921775601631,0.304347826086957,529
"761","DeShone Kizer",2017,2017,0.0751682903602511,-0.194537782903016,52.5,-6.32841853385276,17.4,563,0.0619799038145904,-0.208598384877334,51.0073409461664,-6.89258789735131,0.179487179487179,636
"762","Rex Grossman",2006,2003,0.072959876012467,-0.131526765796157,46.3,-3.80578743043675,12.4,598,0.150575342085273,-0.123322654242771,53.5103337612324,-3.57992560832393,0.158964879852126,1578
"763","J.P. Losman",2007,NA,0.0715707407148741,-0.14191932672415,47,1.56927296343972,20,200,0.0552835639039047,-0.128030023771994,42.4895933014354,2.06090049310164,0.285211267605634,860
"764","Charlie Frye",2006,NA,0.0712015776623562,-0.169828311564798,49.5,4.92686376747059,25.7,473,0.0764930773412495,-0.18997015679742,51.5361111111111,3.38948134248054,0.252212389380531,614
"765","Zach Wilson",2023,2021,0.0682666755980053,-0.270402619812989,58.2,-3.12737126565883,24.3,439,0.098071476022979,-0.205589589455819,55.7425042589438,-6.27882452721291,0.24,1198
"766","David Carr",2007,2002,0.0662533311152832,-0.21274451656874,52.5,-6.18191451527352,22.4,160,0.197929684027376,-0.106332950480445,55.7303234501348,1.41695433649524,0.242798353909465,765
"767","Robert Griffin",2014,2012,0.064405005196375,-0.163517468831978,47.6,3.00476070282594,27.3,265,0.610682179933307,0.0346304752719863,65.9092628832355,0.575402116351448,0.226415094339623,1701
"768","Nick Foles",2015,2012,0.063722018851425,-0.286703924450703,58.8,-6.91107711698636,9.6,356,0.518890232819552,-0.0271987566420665,66.7850060459492,0.585883137026518,0.154025670945158,2545
"769","Jay Cutler",2016,2006,0.0623462643618228,-0.191991459026151,49.8,-2.38388951367407,23.9,157,0.609306851373976,0.00151636696416419,68.8570619404349,0.853191268363745,0.174986580783682,5575
"770","Gus Frerotte",2007,NA,0.0621129749633672,-0.275087165829824,57.4,-4.30828508153652,15.7,179,0.149651384989952,-0.167794961303764,57.4866279069768,-4.02051882251449,0.239520958083832,523
"771","Derek Anderson",2010,2005,0.0615232876644291,-0.176468888048144,48.2,-8.16567458003481,18.2,355,0.193364769759496,-0.110247900353056,55.7506145251397,-5.15238676403086,0.152542372881356,1822
"772","Josh Johnson",2009,2008,0.0613582093270982,-0.199659901869285,50.3,-9.07597141640802,18,154,0.258177280450104,-0.0603867245685229,55.6172549019608,-2.97393978518598,0.169154228855721,547
"773","Aaron Brooks",2006,NA,0.0605824588009484,-0.279659822643628,57.5,-2.02397722157703,26.8,233,NA,NA,NA,NA,NA,NA
"774","Josh Freeman",2013,2009,0.0597983254678285,-0.227150152316068,52.5,-13.7350609919555,13.1,157,0.474732736685756,-0.00968687860582921,62.9298330404218,-2.70616149706724,0.134872417982989,2330
"775","Blake Bortles",2014,2014,0.0594912114997623,-0.164851127514773,46.7,-6.77221066050105,29.4,550,0.407929868817881,-0.0236951983358351,60.7524983776768,-4.60563397837235,0.186915887850467,3194
"776","Jimmy Clausen",2010,2010,0.0565762493858314,-0.32171709031618,60.5,-8.85654755614021,28,344,0.0502498034327452,-0.294101229845848,56.6858472998138,-7.12919833878763,0.22279792746114,547
"777","Devlin Hodges",2019,NA,0.0558961084526008,-0.163667538723951,45.8,2.13109496980906,22.1,183,NA,NA,NA,NA,NA,NA
"778","Daunte Culpepper",2009,NA,0.0532728823625141,-0.168045121650609,45.6,-4.15488105583814,24.1,182,0.0970506749237703,-0.145724351382632,50.160492040521,-2.77188865716707,0.274509803921569,712
"779","Vinny Testaverde",2007,NA,0.052064848358931,-0.185271815075107,46.9,-8.96526416261753,19.1,184,NA,NA,NA,NA,NA,NA
"780","Steve McNair",2007,NA,0.0508737094927924,-0.214462580701233,49.3,3.40302126529889,14.7,220,0.315053154420524,-0.033385461835087,56.5665327978581,3.17796285335834,0.114406779661017,756
"781","Ryan Tannehill",2018,2012,0.0501281925637252,-0.172984467337464,45.3,-0.935130563568087,29.2,318,0.787563695764108,0.0411447439112735,75.8522718944668,1.50029000300119,0.21996879875195,5646
"782","Skylar Thompson",2022,2022,0.0482049625689304,-0.287934263110884,55.4,-8.726536461585,12,167,NA,NA,NA,NA,NA,NA
"783","Matthew Stafford",2009,2009,0.0479675578438663,-0.177771958057525,45.2,-7.66316322111041,19.2,416,0.848358569582663,0.0779857511209702,77.2090909090909,-1.07672975651007,0.180039138943249,10152
"784","Mark Sanchez",2012,2009,0.0449605548470285,-0.195001725214863,46,-6.15460616443099,23.4,496,0.245949507416896,-0.0900688384403283,57.5439338235294,-4.24661664741505,0.221789883268482,2774
"785","Bryce Petty",2016,2015,0.0432008746799889,-0.224115471265862,48.2,-6.54058633869841,28.3,150,NA,NA,NA,NA,NA,NA
"786","Kirk Cousins",2013,2012,0.0428148421784815,-0.260048091372614,51.4,-11.2957261894879,11.6,162,0.840447634789991,0.0639162014045631,77.8174397314617,2.16821688592393,0.156331877729258,6663
"787","Spencer Rattler",2024,2024,0.0427671281067785,-0.266711527656603,52,-9.06213659076064,22.4,264,0.191394802099647,-0.174368629992332,61.4532374100719,-2.95376578532973,0.191387559808612,572
"788","Matt Moore",2010,NA,0.0392329137515417,-0.251740159153794,49.6,-3.38908075652224,23.6,161,0.399642024988028,-0.0342752736109844,61.2814180929095,0.878010595970259,0.236363636363636,1243
"789","Bruce Gradkowski",2006,2006,0.036762747902179,-0.240438104897845,47.8,-6.00943160018737,15.3,385,0.0965536012337607,-0.196756877330705,54.756862745098,-6.66305204044278,0.170967741935484,828
"790","Alex Smith",2007,2005,0.0314633648813307,-0.305437340768635,52,-10.8420878490235,20.7,219,0.676150969530275,0.0309547597539487,69.8296921549156,-0.359460613402984,0.203784570596798,6155
"791","Jake Delhomme",2010,NA,0.0305061465279282,-0.323342846128647,53.3,2.12292400657708,13.3,156,0.400318081021712,-0.0635135794077754,63.9843889955214,-0.885807887025964,0.189125295508274,1569
"792","Blaine Gabbert",2017,2011,0.0276076869787153,-0.249597764350842,45.4,-7.39742686762612,31.4,207,0.0486404213524995,-0.195014884206963,47.3256084070796,-7.42719301770877,0.232172470978441,1864
"793","Bailey Zappe",2023,2022,0.0274940258893353,-0.323971415421094,52.2,-4.42770113154213,24.3,247,NA,NA,NA,NA,NA,NA
"794","Curtis Painter",2011,NA,0.0265241431077271,-0.21092980648513,41.4,-7.960883397609,23.2,268,NA,NA,NA,NA,NA,NA
"795","Trent Dilfer",2007,NA,0.0259232462761406,-0.389662054728483,57.6,-6.68745367435747,32.9,250,NA,NA,NA,NA,NA,NA
"796","John Skelton",2011,2010,0.0244621160352272,-0.159675219254578,35.8,-5.86398963213843,19.2,315,0.0157815141561071,-0.237647356526905,41.1908148148148,-8.53955541588679,0.195020746887967,680
"797","Brady Quinn",2012,2007,0.0231024795801249,-0.33042831363332,50.9,-4.20672291426489,24.4,230,0.084985244361772,-0.205302352589173,54.0919803600655,-6.59788357751334,0.200980392156863,629
"798","Josh Rosen",2018,2018,0.0199853349301198,-0.327585105987904,49.1,-8.24523529193472,24.6,453,0.00822553749992181,-0.367515207171887,47.9652027027027,-9.94938787148923,0.256302521008403,593
"799","Kyle Boller",2009,NA,0.0139239025670832,-0.389448825926847,51.1,-8.44031028276266,23.3,201,0.0858153991179091,-0.194682684225122,53.2315619967794,-1.96073798469885,0.225352112676056,640
"800","Andrew Walter",2006,NA,0.0116317390342204,-0.377172600371938,48.2,-6.16578806075267,36.2,327,0.00760520387948954,-0.386478205401392,49.1125319693095,-7.92549946450878,0.361702127659574,400
"801","Derek Anderson",2009,2005,0.0112033119511007,-0.394164497516458,49.4,-14.1393617954519,22,194,0.193364769759496,-0.110247900353056,55.7506145251397,-5.15238676403086,0.152542372881356,1822
"802","Blaine Gabbert",2011,2011,0.00735313426079857,-0.239535240872849,31.2,-10.900466397876,26.1,475,0.0486404213524995,-0.195014884206963,47.3256084070796,-7.42719301770877,0.232172470978441,1864
"803","Zach Mettenberger",2015,2014,0.00586799629692595,-0.339971090452124,38.4,-2.44351008369879,18.1,181,NA,NA,NA,NA,NA,NA
"804","Mike Vick",2014,NA,0.00570402551103348,-0.309040904421791,35.3,-4.68496995275481,30.6,153,0.62657921437262,0.0307781938141324,67.1109600679694,0.0202824669376846,0.185381355932203,2515
"805","John Skelton",2012,2010,0.0050983027374897,-0.317675284954271,35.1,-9.57796716660111,19.7,218,0.0157815141561071,-0.237647356526905,41.1908148148148,-8.53955541588679,0.195020746887967,680
"806","JaMarcus Russell",2009,NA,0.00501450151112812,-0.404002575882007,42.9,-12.0078598214275,26.7,286,0.0285837650875151,-0.249730681144532,47.3461738002594,-7.8643502335534,0.24822695035461,782
"807","Jared Goff",2016,2016,0.00492546292530429,-0.405711791543552,42.9,-10.9446670896936,25.5,234,0.833830196091678,0.0923319973753453,74.6770649825494,0.0756370606061197,0.15255905511811,6068
"808","Trevor Siemian",2023,2015,0.00414981542564218,-0.334977674121996,34.9,-8.92819704280959,14,167,0.168078160969554,-0.106799816796616,53.4744776119403,-2.62417900187511,0.182403433476395,1361
"809","Ryan Lindley",2012,2012,0.00100082185913808,-0.484302031800378,37.2,-12.2208710302386,26.7,184,NA,NA,NA,NA,NA,NA
"810","Mike Glennon",2021,2013,0.000446922915114432,-0.470123583511711,30,-7.87803942894007,13.8,181,0.210743564494972,-0.137358002089773,59.4819554848967,-1.18973130240781,0.173277661795407,1272
"811","Cam Newton",2021,2011,NA,-0.195689178140102,NA,-12.6353495784344,NA,NA,0.749473134882384,0.0574489318781249,71.8133707865169,-1.50275250415999,0.187700534759358,6142
"812","Mike Glennon",2017,2013,NA,-0.219824373114946,NA,1.74922891657987,NA,NA,0.210743564494972,-0.137358002089773,59.4819554848967,-1.18973130240781,0.173277661795407,1272
"813","AJ McCarron",2015,2014,NA,-0.0193830853841677,NA,3.81652685551862,NA,NA,NA,NA,NA,NA,NA,NA
"814","Thad Lewis",2013,NA,NA,-0.0483073404363841,NA,-1.39224563653652,NA,NA,NA,NA,NA,NA,NA,NA
"815","Matt Moore",2009,NA,NA,0.113373980943301,NA,0.762150210362894,NA,NA,0.399642024988028,-0.0342752736109844,61.2814180929095,0.878010595970259,0.236363636363636,1243
